order.date,order.id,order.line,state,quantity,price,extended_price,category_1,category_2,frame_material,bikeshop.name
2012-11-16,638,10,KS,1,2660,2660,Road,Elite Road,Carbon,Kansas City 29ers
2012-11-16,638,11,KS,1,2130,2130,Mountain,Fat Bike,Aluminum,Kansas City 29ers
2012-11-16,638,12,KS,2,8200,16400,Mountain,Over Mountain,Carbon,Kansas City 29ers
2012-11-16,638,13,KS,1,6390,6390,Mountain,Cross Country Race,Carbon,Kansas City 29ers
2012-11-16,638,14,KS,1,7990,7990,Mountain,Over Mountain,Carbon,Kansas City 29ers
2012-11-16,638,15,KS,1,705,705,Mountain,Sport,Aluminum,Kansas City 29ers
2012-11-16,638,16,KS,1,3200,3200,Road,Elite Road,Carbon,Kansas City 29ers
2012-11-16,638,17,KS,1,2660,2660,Road,Endurance Road,Carbon,Kansas City 29ers
2012-11-16,638,18,KS,1,2340,2340,Mountain,Cross Country Race,Aluminum,Kansas City 29ers
2012-11-16,638,19,KS,1,1840,1840,Road,Elite Road,Carbon,Kansas City 29ers
2012-11-16,638,20,KS,1,3200,3200,Mountain,Cross Country Race,Aluminum,Kansas City 29ers
2012-11-16,638,21,KS,2,870,1740,Road,Endurance Road,Aluminum,Kansas City 29ers
2012-11-16,638,22,KS,1,585,585,Mountain,Sport,Aluminum,Kansas City 29ers
2012-11-16,638,23,KS,1,1840,1840,Mountain,Cross Country Race,Aluminum,Kansas City 29ers
2012-11-19,639,1,KS,1,6390,6390,Mountain,Cross Country Race,Carbon,Wichita Speed
2012-11-19,639,2,KS,1,2450,2450,Road,Cyclocross,Carbon,Wichita Speed
2012-11-19,639,3,KS,1,2240,2240,Road,Endurance Road,Carbon,Wichita Speed
2012-11-19,639,4,KS,1,1570,1570,Road,Endurance Road,Aluminum,Wichita Speed
2012-11-19,639,5,KS,1,4260,4260,Road,Elite Road,Carbon,Wichita Speed
2012-11-19,639,6,KS,1,8200,8200,Mountain,Over Mountain,Carbon,Wichita Speed
2012-11-19,639,7,KS,6,3200,19200,Mountain,Cross Country Race,Aluminum,Wichita Speed
2012-11-19,639,8,KS,1,10660,10660,Road,Elite Road,Carbon,Wichita Speed
2012-11-19,639,9,KS,1,3200,3200,Road,Elite Road,Aluminum,Wichita Speed
2012-11-19,639,10,KS,1,5330,5330,Road,Endurance Road,Carbon,Wichita Speed
2012-11-19,639,11,KS,1,3730,3730,Mountain,Trail,Carbon,Wichita Speed
2012-11-19,639,12,KS,1,11190,11190,Mountain,Cross Country Race,Carbon,Wichita Speed
2012-11-19,639,13,KS,1,3730,3730,Mountain,Over Mountain,Carbon,Wichita Speed
2012-11-21,640,1,AZ,1,2340,2340,Mountain,Trail,Aluminum,Phoenix Bi-peds
2012-11-21,640,2,AZ,1,1840,1840,Road,Endurance Road,Carbon,Phoenix Bi-peds
2012-11-21,640,3,AZ,1,1570,1570,Road,Endurance Road,Aluminum,Phoenix Bi-peds
2012-11-21,641,1,MI,1,2660,2660,Mountain,Trail,Aluminum,Ann Arbor Speed
2012-11-21,642,1,RI,1,3200,3200,Road,Endurance Road,Carbon,Providence Bi-peds
2012-11-21,642,2,RI,1,3200,3200,Road,Elite Road,Aluminum,Providence Bi-peds
2012-11-21,642,3,RI,1,2660,2660,Road,Elite Road,Carbon,Providence Bi-peds
2012-11-21,642,4,RI,2,3200,6400,Mountain,Over Mountain,Carbon,Providence Bi-peds
2012-11-21,642,5,RI,1,2240,2240,Road,Elite Road,Carbon,Providence Bi-peds
2012-11-21,642,6,RI,1,1840,1840,Mountain,Cross Country Race,Aluminum,Providence Bi-peds
2012-11-21,642,7,RI,1,415,415,Mountain,Sport,Aluminum,Providence Bi-peds
2012-11-21,642,8,RI,1,1960,1960,Road,Cyclocross,Carbon,Providence Bi-peds
2012-11-21,642,9,RI,2,3200,6400,Mountain,Over Mountain,Carbon,Providence Bi-peds
2012-11-21,642,10,RI,1,5330,5330,Mountain,Trail,Carbon,Providence Bi-peds
2012-11-21,642,11,RI,1,5860,5860,Road,Endurance Road,Carbon,Providence Bi-peds
2012-11-21,642,12,RI,1,1030,1030,Road,Elite Road,Aluminum,Providence Bi-peds
2012-11-21,642,13,RI,1,2880,2880,Mountain,Trail,Aluminum,Providence Bi-peds
2012-11-21,642,14,RI,1,1620,1620,Mountain,Trail,Aluminum,Providence Bi-peds
2012-11-21,642,15,RI,1,5970,5970,Mountain,Over Mountain,Carbon,Providence Bi-peds
2012-11-21,642,16,RI,1,1410,1410,Road,Elite Road,Aluminum,Providence Bi-peds
2012-11-21,642,17,RI,2,2340,4680,Mountain,Cross Country Race,Aluminum,Providence Bi-peds
2012-11-21,642,18,RI,1,6390,6390,Mountain,Cross Country Race,Carbon,Providence Bi-peds
2012-11-21,642,19,RI,1,2880,2880,Mountain,Cross Country Race,Carbon,Providence Bi-peds
2012-11-21,642,20,RI,1,2700,2700,Road,Triathalon,Carbon,Providence Bi-peds
2012-11-23,643,1,AZ,1,4800,4800,Mountain,Cross Country Race,Carbon,Phoenix Bi-peds
2012-11-23,643,2,AZ,1,6070,6070,Mountain,Over Mountain,Carbon,Phoenix Bi-peds
2012-11-23,643,3,AZ,1,8200,8200,Mountain,Over Mountain,Carbon,Phoenix Bi-peds
2012-11-23,643,4,AZ,1,815,815,Road,Elite Road,Aluminum,Phoenix Bi-peds
2012-11-23,643,5,AZ,1,1950,1950,Road,Elite Road,Aluminum,Phoenix Bi-peds
2012-11-23,643,6,AZ,2,1680,3360,Road,Elite Road,Aluminum,Phoenix Bi-peds
2012-11-23,643,7,AZ,1,3200,3200,Mountain,Over Mountain,Carbon,Phoenix Bi-peds
2012-11-23,643,8,AZ,1,4800,4800,Road,Endurance Road,Carbon,Phoenix Bi-peds
2012-11-23,643,9,AZ,1,2240,2240,Road,Elite Road,Carbon,Phoenix Bi-peds
2012-11-23,643,10,AZ,1,5860,5860,Road,Elite Road,Aluminum,Phoenix Bi-peds
2012-11-23,643,11,AZ,1,2340,2340,Mountain,Cross Country Race,Aluminum,Phoenix Bi-peds
2012-11-23,643,12,AZ,1,2660,2660,Road,Endurance Road,Carbon,Phoenix Bi-peds
2012-11-23,643,13,AZ,1,4260,4260,Mountain,Cross Country Race,Carbon,Phoenix Bi-peds
2012-11-23,643,14,AZ,1,2340,2340,Mountain,Trail,Aluminum,Phoenix Bi-peds
2012-11-26,644,1,TX,1,1950,1950,Road,Triathalon,Carbon,Austin Cruisers
2012-11-27,645,1,KS,1,2060,2060,Mountain,Cross Country Race,Aluminum,Kansas City 29ers
2012-11-27,645,2,KS,1,9060,9060,Mountain,Cross Country Race,Carbon,Kansas City 29ers
2012-11-27,645,3,KS,1,2130,2130,Mountain,Trail,Aluminum,Kansas City 29ers
2012-11-27,645,4,KS,1,9060,9060,Mountain,Cross Country Race,Carbon,Kansas City 29ers
2012-11-27,645,5,KS,1,2340,2340,Mountain,Cross Country Race,Aluminum,Kansas City 29ers
2012-11-27,645,6,KS,1,480,480,Mountain,Sport,Aluminum,Kansas City 29ers
2012-11-28,646,1,KS,1,585,585,Mountain,Sport,Aluminum,Kansas City 29ers
2012-11-30,647,1,FL,1,2340,2340,Mountain,Trail,Aluminum,Miami Race Equipment
2012-11-30,647,2,FL,1,2880,2880,Mountain,Trail,Aluminum,Miami Race Equipment
2012-11-30,647,3,FL,1,1410,1410,Road,Elite Road,Aluminum,Miami Race Equipment
2012-11-30,647,4,FL,1,1520,1520,Mountain,Sport,Aluminum,Miami Race Equipment
2012-12-04,648,1,KS,1,815,815,Road,Elite Road,Aluminum,Kansas City 29ers
2012-12-04,648,2,KS,1,1960,1960,Road,Cyclocross,Carbon,Kansas City 29ers
2012-12-04,648,3,KS,4,1030,4120,Road,Endurance Road,Aluminum,Kansas City 29ers
2012-12-04,648,4,KS,1,8200,8200,Mountain,Over Mountain,Carbon,Kansas City 29ers
2012-12-04,648,5,KS,1,1620,1620,Mountain,Trail,Aluminum,Kansas City 29ers
2012-12-04,648,6,KS,1,1950,1950,Mountain,Trail,Aluminum,Kansas City 29ers
2012-12-04,648,7,KS,1,2880,2880,Mountain,Cross Country Race,Carbon,Kansas City 29ers
2012-12-04,648,8,KS,1,4800,4800,Mountain,Cross Country Race,Carbon,Kansas City 29ers
2012-12-04,648,9,KS,1,415,415,Mountain,Sport,Aluminum,Kansas City 29ers
2012-12-04,648,10,KS,1,1080,1080,Mountain,Sport,Aluminum,Kansas City 29ers
2012-12-04,648,11,KS,1,2660,2660,Mountain,Trail,Aluminum,Kansas City 29ers
2012-12-04,648,12,KS,1,1350,1350,Mountain,Sport,Aluminum,Kansas City 29ers
2012-12-04,648,13,KS,1,1750,1750,Road,Cyclocross,Carbon,Kansas City 29ers
2012-12-04,649,1,KS,3,11190,33570,Mountain,Cross Country Race,Carbon,Kansas City 29ers
2012-12-04,649,2,KS,1,3200,3200,Mountain,Over Mountain,Carbon,Kansas City 29ers
2012-12-04,649,3,KS,1,9060,9060,Mountain,Cross Country Race,Carbon,Kansas City 29ers
2012-12-04,649,4,KS,1,1030,1030,Road,Elite Road,Aluminum,Kansas City 29ers
2012-12-04,649,5,KS,1,5970,5970,Mountain,Over Mountain,Carbon,Kansas City 29ers
2012-12-04,649,6,KS,1,7460,7460,Mountain,Cross Country Race,Carbon,Kansas City 29ers
2012-12-07,650,1,NY,1,1030,1030,Road,Elite Road,Aluminum,New York Cycles
2012-12-07,650,2,NY,1,1950,1950,Mountain,Trail,Aluminum,New York Cycles
2012-12-10,651,1,CO,2,705,1410,Mountain,Sport,Aluminum,Denver Bike Shop
2012-12-10,651,2,CO,1,480,480,Mountain,Sport,Aluminum,Denver Bike Shop
2012-12-10,651,3,CO,1,2660,2660,Road,Endurance Road,Carbon,Denver Bike Shop
2012-12-10,651,4,CO,1,1350,1350,Mountain,Sport,Aluminum,Denver Bike Shop
2012-12-10,651,5,CO,1,2700,2700,Road,Triathalon,Carbon,Denver Bike Shop
2012-12-10,651,6,CO,1,12790,12790,Mountain,Cross Country Race,Carbon,Denver Bike Shop
2012-12-10,651,7,CO,1,1750,1750,Road,Cyclocross,Carbon,Denver Bike Shop
2012-12-10,651,8,CO,1,2660,2660,Road,Endurance Road,Carbon,Denver Bike Shop
2012-12-10,651,9,CO,1,4260,4260,Mountain,Cross Country Race,Carbon,Denver Bike Shop
2012-12-10,651,10,CO,1,2060,2060,Mountain,Cross Country Race,Aluminum,Denver Bike Shop
2012-12-10,651,11,CO,1,815,815,Mountain,Sport,Aluminum,Denver Bike Shop
2012-12-10,651,12,CO,1,2880,2880,Mountain,Trail,Aluminum,Denver Bike Shop
2012-12-10,651,13,CO,1,1570,1570,Road,Endurance Road,Aluminum,Denver Bike Shop
2012-12-10,651,14,CO,1,1520,1520,Mountain,Sport,Aluminum,Denver Bike Shop
2012-12-10,651,15,CO,1,980,980,Mountain,Sport,Aluminum,Denver Bike Shop
2012-12-10,651,16,CO,1,1080,1080,Mountain,Sport,Aluminum,Denver Bike Shop
2012-12-10,651,17,CO,5,6070,30350,Mountain,Over Mountain,Carbon,Denver Bike Shop
2012-12-10,651,18,CO,1,1410,1410,Road,Elite Road,Aluminum,Denver Bike Shop
2012-12-10,651,19,CO,1,2660,2660,Road,Elite Road,Carbon,Denver Bike Shop
2012-12-10,651,20,CO,1,6390,6390,Mountain,Cross Country Race,Carbon,Denver Bike Shop
2012-12-10,651,21,CO,1,1950,1950,Road,Triathalon,Carbon,Denver Bike Shop
2012-12-10,651,22,CO,1,2240,2240,Road,Elite Road,Aluminum,Denver Bike Shop
2012-12-10,651,23,CO,1,5970,5970,Mountain,Over Mountain,Carbon,Denver Bike Shop
2012-12-10,651,24,CO,2,1620,3240,Mountain,Trail,Aluminum,Denver Bike Shop
2012-12-10,651,25,CO,1,2660,2660,Mountain,Trail,Aluminum,Denver Bike Shop
2012-12-10,651,26,CO,1,2880,2880,Mountain,Cross Country Race,Carbon,Denver Bike Shop
2012-12-10,651,27,CO,1,3840,3840,Mountain,Over Mountain,Carbon,Denver Bike Shop
2012-12-10,651,28,CO,1,5330,5330,Mountain,Cross Country Race,Carbon,Denver Bike Shop
2012-12-10,651,29,CO,2,3200,6400,Road,Triathalon,Carbon,Denver Bike Shop
2012-12-10,651,30,CO,1,585,585,Mountain,Sport,Aluminum,Denver Bike Shop
2012-12-10,652,1,RI,1,480,480,Mountain,Sport,Aluminum,Providence Bi-peds
2012-12-10,652,2,RI,1,3200,3200,Mountain,Over Mountain,Carbon,Providence Bi-peds
2012-12-10,652,3,RI,1,12250,12250,Mountain,Trail,Carbon,Providence Bi-peds
2012-12-10,652,4,RI,1,3200,3200,Mountain,Over Mountain,Carbon,Providence Bi-peds
2012-12-11,653,1,OR,1,2880,2880,Mountain,Cross Country Race,Carbon,Portland Bi-peds
2012-12-11,653,2,OR,1,1840,1840,Road,Elite Road,Carbon,Portland Bi-peds
2012-12-11,653,3,OR,1,1950,1950,Road,Triathalon,Carbon,Portland Bi-peds
2012-12-11,653,4,OR,1,1750,1750,Road,Cyclocross,Carbon,Portland Bi-peds
2012-12-11,653,5,OR,1,5860,5860,Road,Endurance Road,Carbon,Portland Bi-peds
2012-12-11,653,6,OR,3,1950,5850,Road,Elite Road,Aluminum,Portland Bi-peds
2012-12-11,653,7,OR,1,12250,12250,Mountain,Trail,Carbon,Portland Bi-peds
2012-12-11,653,8,OR,2,3200,6400,Mountain,Cross Country Race,Aluminum,Portland Bi-peds
2012-12-11,653,9,OR,1,2660,2660,Road,Elite Road,Carbon,Portland Bi-peds
2012-12-12,654,1,CO,1,2340,2340,Mountain,Cross Country Race,Aluminum,Denver Bike Shop
2012-12-12,654,2,CO,1,2660,2660,Road,Endurance Road,Carbon,Denver Bike Shop
2012-12-12,654,3,CO,1,2130,2130,Mountain,Trail,Aluminum,Denver Bike Shop
2012-12-12,654,4,CO,1,1620,1620,Mountain,Trail,Aluminum,Denver Bike Shop
2012-12-12,654,5,CO,1,1840,1840,Road,Endurance Road,Carbon,Denver Bike Shop
2012-12-12,654,6,CO,1,480,480,Mountain,Sport,Aluminum,Denver Bike Shop
2012-12-12,654,7,CO,1,5330,5330,Mountain,Cross Country Race,Carbon,Denver Bike Shop
2012-12-12,654,8,CO,4,2770,11080,Mountain,Trail,Aluminum,Denver Bike Shop
2012-12-12,654,9,CO,2,3840,7680,Mountain,Over Mountain,Carbon,Denver Bike Shop
2012-12-12,654,10,CO,1,1750,1750,Road,Cyclocross,Carbon,Denver Bike Shop
2012-12-12,654,11,CO,1,2450,2450,Road,Cyclocross,Carbon,Denver Bike Shop
2012-12-13,655,1,FL,1,480,480,Mountain,Sport,Aluminum,Miami Race Equipment
2012-12-13,655,2,FL,4,1950,7800,Road,Elite Road,Aluminum,Miami Race Equipment
2012-12-13,655,3,FL,1,3500,3500,Road,Cyclocross,Carbon,Miami Race Equipment
2012-12-13,655,4,FL,1,7990,7990,Mountain,Over Mountain,Carbon,Miami Race Equipment
2012-12-13,655,5,FL,4,4800,19200,Road,Endurance Road,Carbon,Miami Race Equipment
2012-12-13,655,6,FL,2,2340,4680,Mountain,Trail,Aluminum,Miami Race Equipment
2012-12-13,655,7,FL,1,1840,1840,Road,Endurance Road,Carbon,Miami Race Equipment
2012-12-13,655,8,FL,1,870,870,Road,Endurance Road,Aluminum,Miami Race Equipment
2012-12-13,655,9,FL,1,2240,2240,Road,Elite Road,Aluminum,Miami Race Equipment
2012-12-13,655,10,FL,2,1950,3900,Road,Triathalon,Carbon,Miami Race Equipment
2012-12-13,655,11,FL,1,3200,3200,Road,Elite Road,Carbon,Miami Race Equipment
2012-12-13,655,12,FL,1,2660,2660,Road,Elite Road,Aluminum,Miami Race Equipment
2012-12-13,655,13,FL,1,1960,1960,Road,Cyclocross,Carbon,Miami Race Equipment
2012-12-13,655,14,FL,1,1030,1030,Road,Elite Road,Aluminum,Miami Race Equipment
2012-12-13,655,15,FL,1,5330,5330,Road,Endurance Road,Carbon,Miami Race Equipment
2012-12-13,655,16,FL,1,5860,5860,Road,Endurance Road,Carbon,Miami Race Equipment
2012-12-13,655,17,FL,1,2240,2240,Road,Elite Road,Carbon,Miami Race Equipment
2012-12-13,655,18,FL,1,2060,2060,Mountain,Cross Country Race,Aluminum,Miami Race Equipment
2012-12-13,655,19,FL,3,10660,31980,Road,Elite Road,Carbon,Miami Race Equipment
2012-12-13,655,20,FL,2,2130,4260,Road,Endurance Road,Aluminum,Miami Race Equipment
2012-12-13,655,21,FL,2,705,1410,Mountain,Sport,Aluminum,Miami Race Equipment
2012-12-13,656,1,KS,2,1950,3900,Mountain,Trail,Aluminum,Kansas City 29ers
2012-12-13,656,2,KS,1,3840,3840,Mountain,Over Mountain,Carbon,Kansas City 29ers
2012-12-13,656,3,KS,1,415,415,Mountain,Sport,Aluminum,Kansas City 29ers
2012-12-14,657,1,KS,1,2130,2130,Mountain,Fat Bike,Aluminum,Kansas City 29ers
2012-12-14,657,2,KS,1,1030,1030,Road,Endurance Road,Aluminum,Kansas City 29ers
2012-12-14,657,3,KS,1,2770,2770,Mountain,Trail,Aluminum,Kansas City 29ers
2012-12-14,657,4,KS,1,3200,3200,Mountain,Cross Country Race,Aluminum,Kansas City 29ers
2012-12-14,657,5,KS,1,1030,1030,Road,Elite Road,Aluminum,Kansas City 29ers
2012-12-14,657,6,KS,1,12250,12250,Mountain,Trail,Carbon,Kansas City 29ers
2012-12-14,657,7,KS,1,1520,1520,Mountain,Sport,Aluminum,Kansas City 29ers
2012-12-14,657,8,KS,1,3200,3200,Road,Elite Road,Carbon,Kansas City 29ers
2012-12-14,657,9,KS,1,4260,4260,Mountain,Cross Country Race,Carbon,Kansas City 29ers
2012-12-14,657,10,KS,1,8200,8200,Mountain,Over Mountain,Carbon,Kansas City 29ers
2012-12-14,657,11,KS,1,1620,1620,Mountain,Trail,Aluminum,Kansas City 29ers
2012-12-14,658,1,KS,4,815,3260,Mountain,Sport,Aluminum,Kansas City 29ers
2012-12-14,658,2,KS,1,1080,1080,Mountain,Sport,Aluminum,Kansas City 29ers
2012-12-14,658,3,KS,1,5970,5970,Mountain,Over Mountain,Carbon,Kansas City 29ers
2012-12-14,658,4,KS,1,2240,2240,Road,Endurance Road,Carbon,Kansas City 29ers
2012-12-14,658,5,KS,1,2450,2450,Road,Cyclocross,Carbon,Kansas City 29ers
2012-12-14,658,6,KS,2,6390,12780,Mountain,Cross Country Race,Carbon,Kansas City 29ers
2012-12-14,658,7,KS,1,1680,1680,Road,Elite Road,Aluminum,Kansas City 29ers
2012-12-14,658,8,KS,1,3200,3200,Mountain,Trail,Aluminum,Kansas City 29ers
2012-12-14,658,9,KS,1,12790,12790,Road,Elite Road,Carbon,Kansas City 29ers
2012-12-14,658,10,KS,1,3200,3200,Mountain,Over Mountain,Carbon,Kansas City 29ers
2012-12-14,658,11,KS,1,6390,6390,Mountain,Cross Country Race,Carbon,Kansas City 29ers
2012-12-18,659,1,NV,1,3200,3200,Mountain,Cross Country Race,Aluminum,Las Vegas Cycles
2012-12-18,659,2,NV,1,7460,7460,Road,Endurance Road,Carbon,Las Vegas Cycles
2012-12-18,659,3,NV,1,3730,3730,Mountain,Trail,Carbon,Las Vegas Cycles
2012-12-24,660,1,CA,1,1250,1250,Road,Endurance Road,Aluminum,San Francisco Cruisers
2012-12-24,660,2,CA,1,7000,7000,Road,Triathalon,Carbon,San Francisco Cruisers
2012-12-24,661,1,NY,1,3940,3940,Road,Elite Road,Carbon,Ithaca Mountain Climbers
2012-12-31,662,1,TN,1,2880,2880,Mountain,Trail,Aluminum,Nashville Cruisers
2013-01-01,663,1,AZ,1,2770,2770,Mountain,Trail,Aluminum,Phoenix Bi-peds
2013-01-01,663,2,AZ,5,415,2075,Mountain,Sport,Aluminum,Phoenix Bi-peds
2013-01-01,663,3,AZ,1,3730,3730,Mountain,Trail,Carbon,Phoenix Bi-peds
2013-01-01,663,4,AZ,1,815,815,Mountain,Sport,Aluminum,Phoenix Bi-peds
2013-01-01,663,5,AZ,1,2240,2240,Road,Elite Road,Carbon,Phoenix Bi-peds
2013-01-01,663,6,AZ,1,2880,2880,Mountain,Cross Country Race,Carbon,Phoenix Bi-peds
2013-01-01,663,7,AZ,1,12790,12790,Mountain,Cross Country Race,Carbon,Phoenix Bi-peds
2013-01-01,663,8,AZ,1,480,480,Mountain,Sport,Aluminum,Phoenix Bi-peds
2013-01-01,663,9,AZ,4,3730,14920,Mountain,Over Mountain,Carbon,Phoenix Bi-peds
2013-01-01,663,10,AZ,1,3200,3200,Mountain,Over Mountain,Carbon,Phoenix Bi-peds
2013-01-01,663,11,AZ,1,2660,2660,Road,Endurance Road,Carbon,Phoenix Bi-peds
2013-01-01,663,12,AZ,1,2130,2130,Mountain,Fat Bike,Aluminum,Phoenix Bi-peds
2013-01-01,663,13,AZ,1,980,980,Mountain,Sport,Aluminum,Phoenix Bi-peds
2013-01-01,663,14,AZ,1,2340,2340,Mountain,Cross Country Race,Aluminum,Phoenix Bi-peds
2013-01-01,663,15,AZ,1,2060,2060,Mountain,Cross Country Race,Aluminum,Phoenix Bi-peds
2013-01-01,663,16,AZ,1,1520,1520,Mountain,Sport,Aluminum,Phoenix Bi-peds
2013-01-01,663,17,AZ,1,870,870,Road,Endurance Road,Aluminum,Phoenix Bi-peds
2013-01-01,663,18,AZ,1,1840,1840,Road,Elite Road,Carbon,Phoenix Bi-peds
2013-01-01,663,19,AZ,1,2130,2130,Mountain,Trail,Aluminum,Phoenix Bi-peds
2013-01-02,664,1,CA,1,1570,1570,Road,Endurance Road,Aluminum,San Francisco Cruisers
2013-01-02,664,2,CA,1,1750,1750,Road,Cyclocross,Carbon,San Francisco Cruisers
2013-01-02,664,3,CA,1,10660,10660,Road,Elite Road,Carbon,San Francisco Cruisers
2013-01-02,664,4,CA,1,8200,8200,Mountain,Over Mountain,Carbon,San Francisco Cruisers
2013-01-02,664,5,CA,1,5860,5860,Road,Endurance Road,Carbon,San Francisco Cruisers
2013-01-02,664,6,CA,1,4260,4260,Road,Elite Road,Carbon,San Francisco Cruisers
2013-01-02,664,7,CA,1,6070,6070,Mountain,Over Mountain,Carbon,San Francisco Cruisers
2013-01-02,664,8,CA,1,3200,3200,Mountain,Cross Country Race,Aluminum,San Francisco Cruisers
2013-01-02,664,9,CA,1,1250,1250,Road,Endurance Road,Aluminum,San Francisco Cruisers
2013-01-02,664,10,CA,2,7000,14000,Road,Triathalon,Carbon,San Francisco Cruisers
2013-01-02,664,11,CA,1,5330,5330,Mountain,Cross Country Race,Carbon,San Francisco Cruisers
2013-01-02,664,12,CA,1,3940,3940,Road,Elite Road,Carbon,San Francisco Cruisers
2013-01-02,664,13,CA,1,2700,2700,Road,Triathalon,Carbon,San Francisco Cruisers
2013-01-02,664,14,CA,1,5330,5330,Road,Elite Road,Carbon,San Francisco Cruisers
2013-01-02,664,15,CA,1,5330,5330,Mountain,Trail,Carbon,San Francisco Cruisers
2013-01-02,664,16,CA,1,7990,7990,Road,Elite Road,Carbon,San Francisco Cruisers
2013-01-02,664,17,CA,1,4500,4500,Road,Triathalon,Carbon,San Francisco Cruisers
2013-01-02,664,18,CA,1,2240,2240,Road,Elite Road,Aluminum,San Francisco Cruisers
2013-01-02,664,19,CA,1,5330,5330,Mountain,Cross Country Race,Carbon,San Francisco Cruisers
2013-01-02,664,20,CA,1,1680,1680,Road,Elite Road,Aluminum,San Francisco Cruisers
2013-01-02,664,21,CA,1,2130,2130,Road,Endurance Road,Aluminum,San Francisco Cruisers
2013-01-02,664,22,CA,2,4260,8520,Mountain,Cross Country Race,Carbon,San Francisco Cruisers
2013-01-02,665,1,TX,1,3200,3200,Mountain,Cross Country Race,Aluminum,Dallas Cycles
2013-01-02,665,2,TX,1,12790,12790,Mountain,Cross Country Race,Carbon,Dallas Cycles
2013-01-02,665,3,TX,1,980,980,Mountain,Sport,Aluminum,Dallas Cycles
2013-01-02,665,4,TX,1,4260,4260,Road,Elite Road,Carbon,Dallas Cycles
2013-01-02,665,5,TX,1,2240,2240,Road,Elite Road,Carbon,Dallas Cycles
2013-01-02,665,6,TX,1,415,415,Mountain,Sport,Aluminum,Dallas Cycles
2013-01-02,665,7,TX,1,2770,2770,Mountain,Trail,Aluminum,Dallas Cycles
2013-01-02,666,1,OK,1,415,415,Mountain,Sport,Aluminum,Oklahoma City Race Equipment
2013-01-02,666,2,OK,1,1250,1250,Road,Endurance Road,Aluminum,Oklahoma City Race Equipment
2013-01-04,667,1,AZ,3,480,1440,Mountain,Sport,Aluminum,Phoenix Bi-peds
2013-01-04,667,2,AZ,1,1410,1410,Road,Elite Road,Aluminum,Phoenix Bi-peds
2013-01-04,667,3,AZ,2,7460,14920,Mountain,Cross Country Race,Carbon,Phoenix Bi-peds
2013-01-04,667,4,AZ,1,2880,2880,Mountain,Cross Country Race,Carbon,Phoenix Bi-peds
2013-01-04,667,5,AZ,1,7000,7000,Road,Triathalon,Carbon,Phoenix Bi-peds
2013-01-04,667,6,AZ,1,3730,3730,Mountain,Trail,Carbon,Phoenix Bi-peds
2013-01-04,667,7,AZ,1,1570,1570,Road,Endurance Road,Aluminum,Phoenix Bi-peds
2013-01-04,667,8,AZ,1,5860,5860,Road,Endurance Road,Carbon,Phoenix Bi-peds
2013-01-04,668,1,TX,1,2240,2240,Road,Elite Road,Carbon,Austin Cruisers
2013-01-04,668,2,TX,1,1350,1350,Mountain,Sport,Aluminum,Austin Cruisers
2013-01-04,668,3,TX,1,980,980,Mountain,Sport,Aluminum,Austin Cruisers
2013-01-04,669,1,KS,1,1620,1620,Mountain,Trail,Aluminum,Kansas City 29ers
2013-01-04,669,2,KS,1,2130,2130,Mountain,Fat Bike,Aluminum,Kansas City 29ers
2013-01-04,669,3,KS,1,2240,2240,Road,Elite Road,Aluminum,Kansas City 29ers
2013-01-04,669,4,KS,1,3200,3200,Mountain,Cross Country Race,Aluminum,Kansas City 29ers
2013-01-04,669,5,KS,1,2060,2060,Mountain,Cross Country Race,Aluminum,Kansas City 29ers
2013-01-04,669,6,KS,1,415,415,Mountain,Sport,Aluminum,Kansas City 29ers
2013-01-04,669,7,KS,1,9060,9060,Mountain,Cross Country Race,Carbon,Kansas City 29ers
2013-01-04,669,8,KS,1,705,705,Mountain,Sport,Aluminum,Kansas City 29ers
2013-01-07,670,1,NV,1,7000,7000,Road,Triathalon,Carbon,Las Vegas Cycles
2013-01-07,670,2,NV,1,2660,2660,Road,Endurance Road,Carbon,Las Vegas Cycles
2013-01-07,670,3,NV,3,1750,5250,Road,Cyclocross,Carbon,Las Vegas Cycles
2013-01-07,670,4,NV,1,2700,2700,Road,Triathalon,Carbon,Las Vegas Cycles
2013-01-07,670,5,NV,1,3730,3730,Mountain,Over Mountain,Carbon,Las Vegas Cycles
2013-01-07,670,6,NV,1,3940,3940,Road,Elite Road,Carbon,Las Vegas Cycles
2013-01-07,670,7,NV,1,815,815,Road,Elite Road,Aluminum,Las Vegas Cycles
2013-01-07,670,8,NV,1,3840,3840,Mountain,Over Mountain,Carbon,Las Vegas Cycles
2013-01-07,670,9,NV,1,4500,4500,Road,Triathalon,Carbon,Las Vegas Cycles
2013-01-07,670,10,NV,2,5860,11720,Road,Endurance Road,Carbon,Las Vegas Cycles
2013-01-07,670,11,NV,1,5330,5330,Road,Elite Road,Carbon,Las Vegas Cycles
2013-01-07,670,12,NV,1,3200,3200,Mountain,Cross Country Race,Aluminum,Las Vegas Cycles
2013-01-07,670,13,NV,2,1840,3680,Road,Endurance Road,Carbon,Las Vegas Cycles
2013-01-07,670,14,NV,1,12790,12790,Mountain,Cross Country Race,Carbon,Las Vegas Cycles
